year,,year,title,artist,id,energy,liveness,tempo,speechiness,acousticness,instrumentalness,time_signature,danceability,key,duration_ms,loudness,valence,mode
2003,2724,2003,Vodevil,Marilyn Manson,5beL46nWLllDQvdsCP7Nma,0.904,0.233,97.09299999999999,0.0815,0.00033999999999999997,0.000662,4,0.5539999999999999,2,279867,-4.8180000000000005,0.18,1
2003,2677,2003,Remember When It Rained,Josh Groban,5Zde0i4uCV5KW1izzjMFdY,0.249,0.122,106.02799999999999,0.0278,0.632,0.00324,4,0.446,10,280640,-10.715,0.107,0
2003,315,2003,Domino Dancing - 2003 Remaster,Pet Shop Boys,6M0HMy7UhtlPYTlpaW4qRk,0.978,0.0475,110.001,0.0443,0.0488,0.00242,4,0.6559999999999999,0,258107,-3.676,0.7490000000000001,1
2003,2674,2003,A Singer Of Songs,Johnny Cash,3SxCKo42XlUM3ukLjWaiN9,0.34,0.0855,110.779,0.0471,0.616,1.55e-05,3,0.503,9,168867,-11.993,0.564,1
2003,329,2003,If You Could Save Yourself (You'd Save Us All),Ween,6bGw6fyYuVtRtqFj5SCc2v,0.34600000000000003,0.193,155.136,0.031,0.389,0.00013000000000000002,3,0.441,5,287707,-9.667,0.0626,1
2003,2446,2003,The Jazz Police,Gordon Goodwin's Big Phat Band,3MmtFohpZUmEzwUQgJvg0I,0.9179999999999999,0.0723,169.81900000000002,0.0858,0.121,0.578,4,0.551,5,319173,-0.8370000000000001,0.557,1
2003,2826,2003,Party At the Leper Colony,"""Weird Al"" Yankovic",5AQT781Qa3UmmKIkqUloxC,0.512,0.14300000000000002,180.16,0.0796,0.007559999999999999,0.000132,4,0.597,8,218653,-10.687000000000001,0.825,1
2003,2493,2003,Hope Leaves,Opeth,05lem7bHWxyo98HOwPmils,0.48,0.133,139.17,0.0249,0.58,0.079,4,0.501,2,267147,-9.021,0.122,1
2003,310,2003,Happy Valentine's Day,OutKast,32q1h0jij3ePpp47ShIqVy,0.912,0.067,200.105,0.195,0.0224,0.00928,4,0.6579999999999999,7,323107,-4.51,0.718,1
2003,2496,2003,A Stranger In My Arms,Patsy Cline,4EJrBljGYjahgGSQ2WuoIA,0.36,0.16699999999999998,89.338,0.0428,0.87,0.0,4,0.6659999999999999,5,148787,-5.457999999999999,0.731,1
2003,2492,2003,Death Whispered a Lullaby,Opeth,61Hd6XNqSpreYVEiMkaHvq,0.445,0.0882,149.985,0.0283,0.0207,0.0008869999999999999,4,0.5670000000000001,7,349747,-7.226,0.14300000000000002,1
2003,2414,2003,Daddy Don't Mind - 2003 Remaster,The Hollies,0AbcnB4EltdtHr2hsWurru,0.858,0.239,117.46600000000001,0.0699,0.302,1.51e-06,4,0.7120000000000001,11,214813,-5.707999999999999,0.889,0
2003,2596,2003,Mother's Intuition,Carly Simon,2RMvolu5AVZ8uAR51g9HT3,0.377,0.0674,112.527,0.0522,0.57,0.0,4,0.86,0,158187,-10.252,0.773,1
2003,2835,2003,Our Farewell,Within Temptation,0ClEsmX3to1Rb4tcHkYmOL,0.217,0.0957,115.03200000000001,0.0331,0.883,0.0038299999999999996,4,0.479,4,316960,-11.945,0.0634,1
2003,2418,2003,Little Know It All,Iggy Pop,27BATZe36zHNAKfr7by2ob,0.983,0.233,148.043,0.11900000000000001,7.2e-05,2.25e-05,4,0.32299999999999995,8,213373,-3.0180000000000002,0.39899999999999997,1
2003,2767,2003,Growin' Up Down There,Billy Currington,1nS1DBN4x3bJGeFPYSsI5F,0.9229999999999999,0.23600000000000002,140.887,0.0539,0.526,0.0,4,0.6679999999999999,5,179227,-2.763,0.917,0
2003,2424,2003,Face in the Sand - 2015 Remaster,Iron Maiden,1clHMCNzfzVBRxHnxV7jPo,0.971,0.0927,101.28200000000001,0.19,0.000567,0.00027,4,0.272,4,390960,-5.797999999999999,0.214,0
2003,2476,2003,Anarchy Camp,NOFX,4PD1ggOGf1UBiK95LWZGuM,0.718,0.13699999999999998,148.843,0.0482,0.00216,0.0156,4,0.772,10,173693,-4.394,0.929,1
2003,2618,2003,Lost Unto This World,Emmylou Harris,1REDbN6RNkOvPtNfXB2jaa,0.469,0.14,169.99599999999998,0.0332,0.708,0.0,3,0.414,0,276640,-10.107999999999999,0.426,1
2003,2800,2003,Message From A Black Man,The Temptations,7uwymVAAwqC5VI5IUkGt6s,0.638,0.184,98.98899999999999,0.027000000000000003,0.12,0.00232,4,0.62,10,364053,-9.366,0.7659999999999999,0
2003,2754,2003,Strange Transmissions,Norah Jones,4FkGEuLkLjATOIRsjn7U29,0.57,0.166,102.596,0.0296,0.32299999999999995,6.54e-05,4,0.583,2,248200,-8.693,0.319,1
2003,2462,2003,The Unnamed Feeling,Metallica,6gcGqslzlXlwt4UCjXxrgN,0.915,0.11,140.421,0.0643,0.000826,0.00421,4,0.469,8,427893,-5.235,0.441,1
2003,2841,2003,"One Year, Six Months",Yellowcard,7cADRJ05LekX8qqSkJkNRH,0.59,0.14400000000000002,89.975,0.026000000000000002,0.475,0.0,4,0.49700000000000005,7,208733,-7.101,0.628,1
2003,2360,2003,Moroccan Peoples Revolutionary Bowls Club,Blur,5DTGvDINRIUpSnSXPMDflZ,0.81,0.5539999999999999,98.012,0.105,0.0412,0.0674,4,0.738,1,182973,-6.069,0.591,0
2003,2463,2003,Second Chance,Hezekiah Walker & The Love Fellowship Crusade Choir,28JnflA6cJuZwBowwniAtZ,0.6709999999999999,0.376,121.426,0.046,0.0933,1.45e-06,4,0.40399999999999997,8,403040,-5.8660000000000005,0.318,1
2003,2690,2003,Hillbilly Stomp,Kid Rock,0wv33QnJFyDLnLR2WvVjhK,0.9009999999999999,0.21,82.93299999999999,0.22699999999999998,0.0784,0.00203,4,0.657,2,261467,-4.523,0.621,1
2003,2358,2003,Battery In Your Leg,Blur,7yJMvlkCUZu424MfM5f8eX,0.47700000000000004,0.217,73.84,0.0282,0.795,0.0287,4,0.36700000000000005,0,200680,-8.972999999999999,0.228,1
2003,351,2003,Running With The Night - Single Version,Lionel Richie,3dciOkDSHPrhvriovMdw8N,0.598,0.522,120.19,0.0355,0.0258,0.000617,4,0.7659999999999999,9,249347,-9.72,0.7559999999999999,0
2003,2471,2003,Rock of Gibraltar,Nick Cave & The Bad Seeds,4VsoKFc549YXzcJ2gNdIko,0.645,0.17800000000000002,167.06599999999997,0.0365,0.023,0.000152,3,0.237,7,180173,-7.97,0.53,1
2003,2404,2003,I Will Always Need Your Love,Gloria Estefan,2LzQwg4ibuGxAAaMYFLXRN,0.8540000000000001,0.0958,92.04,0.0383,0.0447,0.0,4,0.62,0,183827,-6.876,0.688,1
2003,2435,2003,I'm Lovin' It,Justin Timberlake,6PfXAlQQ9S8sas54JYre3G,0.755,0.114,109.035,0.0785,0.13699999999999998,0.161,4,0.758,1,218120,-4.371,0.845,1
2003,2530,2003,Walking Down The Hill,Travis,38tOQvOdFD4JuRr5YJ6lno,0.46299999999999997,0.17600000000000002,109.04899999999999,0.0265,0.314,0.907,4,0.705,0,234933,-13.652999999999999,0.35700000000000004,1
2003,2766,2003,Then You'll Know,Patsy Cline,2XFO36n6f5tlvkdsYky1fD,0.207,0.10400000000000001,74.529,0.0307,0.8909999999999999,0.0,4,0.387,0,194240,-8.486,0.467,1
2003,2468,2003,Wanna Get To Know You,G-Unit,1dHJETCn2X1R1YwVlMvSza,0.8270000000000001,0.0681,76.968,0.14400000000000002,0.102,0.0,1,0.517,1,265027,-3.665,0.885,1
2004,2941,2004,Midnight Show,The Killers,7KC3BSniVDfKMD8YLKmOrf,0.9540000000000001,0.0875,143.983,0.0752,0.000102,0.0061600000000000005,4,0.40299999999999997,3,242973,-3.364,0.315,0
2004,3310,2004,Exodus '04,Utada,52QIlvLBcn8NlnxBIbnN9s,0.7859999999999999,0.0527,85.443,0.0554,0.0192,0.00018899999999999999,4,0.621,7,270720,-4.857,0.32899999999999996,1
2004,485,2004,Katrinah Josephina,Universal Hall Pass,2VNP6213abBx1OxM9DAqf7,0.341,0.0914,81.915,0.18600000000000003,0.873,0.0,4,0.46,1,244853,-12.296,0.35700000000000004,0
2004,3207,2004,Rare's Hill,Poitin,0NTljvkhonKyQGsNAlfc6c,0.0813,0.109,66.191,0.0339,0.98,0.0,4,0.58,8,274493,-12.21,0.7020000000000001,1
2004,3291,2004,Just Be Your Tear,Tim McGraw,6lgkbQ469vGObpCdZh2kAr,0.5539999999999999,0.0373,177.90200000000002,0.0283,0.349,0.0,4,0.604,7,287200,-7.121,0.479,1
2004,2983,2004,Scentless Apprentice - Rehearsal Demo,Nirvana,7sAIHmMEKlmZgT7tnvxcjq,0.878,0.17,153.968,0.0899,0.000295,0.54,4,0.225,6,572907,-5.9239999999999995,0.785,0
2004,3241,2004,They Hung Him On A Cross - Demo,Nirvana,5gb69PTFDQOor99RXHaCOY,0.40399999999999997,0.102,94.375,0.0318,0.8959999999999999,0.0,4,0.335,4,115760,-6.949,0.358,1
2004,3323,2004,Eight More Miles To Louisville,Sam Bush,6dho8ytFHqhl9ggS2hSfit,0.657,0.0796,109.287,0.0308,0.659,7.58e-06,4,0.667,7,213773,-8.828,0.848,1
2004,465,2004,The Owl & the Pussycat,Luna,6IkkIghQTG6O7i8D9isDw2,0.34700000000000003,0.129,123.381,0.027999999999999997,0.613,0.8220000000000001,4,0.652,0,229947,-15.411,0.545,1
2004,3224,2004,In the Air Tonight,Nonpoint,2GV039LpIeFtgTKKIZPrf0,0.812,0.14300000000000002,99.935,0.0469,0.0171,0.14300000000000002,4,0.556,0,273067,-4.1930000000000005,0.18100000000000002,1
2004,2967,2004,"Irish Blood, English Heart",Morrissey,6QZAs3BuuB3GWkJ1XrBcy2,0.809,0.12300000000000001,140.086,0.0374,0.00555,0.000495,4,0.584,9,158613,-5.395,0.39299999999999996,0
2004,3151,2004,Made for TV Movie,Incubus,4xnEXDzeblJzes9wG8ph0b,0.758,0.159,163.101,0.0409,0.007659999999999999,2.6000000000000002e-05,4,0.264,5,218400,-5.063,0.212,1
2004,3046,2004,Sister Sadie (And the Black Habits),W.A.S.P.,7vDV2gd6EFp5Zf1eBjcqml,0.909,0.0801,148.953,0.10800000000000001,0.000364,5.3e-05,4,0.203,6,462253,-7.505,0.0614,1
2004,3285,2004,Suite Madame Blue,Styx,2VNrphDuxk6z25wnrDPofy,0.693,0.262,158.69299999999998,0.0381,0.18100000000000002,0.000172,4,0.18899999999999997,11,392640,-5.191,0.237,0
2004,3311,2004,Kremlin Dusk,Utada,4FHKbFhRlylhnU38E1CMMw,0.8190000000000001,0.14800000000000002,168.02200000000002,0.0492,0.0184,0.000824,4,0.34299999999999997,0,311093,-4.6610000000000005,0.12,0
2004,3064,2004,If I Didn't Know Any Better,Alison Krauss & Union Station,6hw2IjmhXvPgyTLmBHkYkN,0.303,0.0759,129.93,0.0296,0.77,0.0,4,0.602,11,228000,-10.362,0.298,0
2004,3187,2004,Just The Other Side Of Nowhere,Kris Kristofferson,24sZO2Pv5q9V5Rrid3GCJZ,0.22899999999999998,0.105,97.88799999999999,0.0288,0.892,2.0399999999999998e-05,4,0.636,0,216800,-12.231,0.446,1
2004,2896,2004,Just Lose It,Eminem,0qcjuYtMWhBjXg0Xwt5SzS,0.6459999999999999,0.213,121.007,0.0484,0.0705,1.1400000000000001e-05,4,0.9490000000000001,5,248680,-3.728,0.927,0
2004,3097,2004,Like Toy Soldiers,Eminem,6CN3e26iQSj1N5lomh0mfO,0.755,0.107,81.85300000000001,0.268,0.0227,0.000529,4,0.6709999999999999,1,296880,-3.4389999999999996,0.387,0
2004,2961,2004,Die Dead Enough,Megadeth,6k9vX7ljCyQy96U78jNucn,0.943,0.34700000000000003,134.671,0.0845,0.000149,3.45e-06,4,0.268,11,258520,-4.309,0.382,0
2004,2857,2004,Jukebox in My Mind,Alabama,7oDTCWpW0pDrnfYDvhDfA3,0.38799999999999996,0.332,115.39200000000001,0.0361,0.233,0.0,4,0.713,10,216093,-12.84,0.583,1
2004,2952,2004,Cash Money Millionaires,Lil Wayne,1tAl34tn79rZn8t1E9EbaN,0.904,0.155,165.955,0.337,0.02,0.0,4,0.605,7,282347,-2.7060000000000004,0.727,1
2004,462,2004,Down on the River by the Sugar Plant,Mike Doughty,2r81J2rHCVaz52UPiic6d0,0.442,0.0904,108.51899999999999,0.045,0.271,0.00498,4,0.88,5,187120,-5.555,0.522,1
2004,459,2004,Come In from the Outside - Live,Israel & New Breed,0mSYhOwdFSeqQGtbDhb4i4,0.902,0.792,98.988,0.0721,0.0305,0.0,4,0.5870000000000001,5,338160,-4.525,0.365,0
2004,3331,2004,Thou Shall,Young Buck,2GIHSUnrQS5AHt9imlZik2,0.852,0.311,81.41,0.46799999999999997,0.47,0.0,4,0.603,9,195013,-5.772,0.441,0
2004,3245,2004,Humble Me,Norah Jones,7BboupyTdAr1nmMJZw0V4h,0.109,0.11,81.343,0.0312,0.977,0.0182,3,0.523,11,276360,-14.020999999999999,0.24100000000000002,1
2004,412,2004,I Shall Not Be Moved,Johnny Cash,0pIvyAr8SBihf2MCqBOGrb,0.10400000000000001,0.11199999999999999,181.94299999999998,0.0742,0.956,0.0,4,0.479,0,160400,-13.956,0.462,1
2004,2926,2004,Kev's Blistering Computer Tan,Busdriver,20chzKHJgP6hTxqV9NYcVU,0.6890000000000001,0.11900000000000001,86.01,0.317,0.16,0.0,4,0.7020000000000001,10,233324,-7.117000000000001,0.843,1
2004,2930,2004,When Jesus Left Birmingham,John Mellencamp,7mp1hkzlDbXcbu2HtJpeBz,0.919,0.501,106.506,0.0375,0.0191,0.00402,4,0.6859999999999999,0,316333,-5.357,0.825,1
2004,3073,2004,The Assumption Song,John Anaya,5HoQhC84sHkjDKPL5SdN7o,0.413,0.33,99.085,0.0291,0.0106,0.044000000000000004,3,0.557,7,190427,-6.485,0.138,1
2004,477,2004,Mama's Little Girl,Angel Faith,4FaiLm1MPsKU2E0Xi78dak,0.7390000000000001,0.0528,100.042,0.0472,0.022000000000000002,0.0,4,0.675,0,223893,-3.806,0.38299999999999995,1
2004,3096,2004,I'll Always Be In Love With You,Boilermaker Jazz Band,3g23teRoCaIOw0fcjT7Hgk,0.523,0.0499,179.97099999999998,0.0439,0.82,0.0244,4,0.606,10,248840,-7.252999999999999,0.87,1
2004,3042,2004,Hey Nonny Nonny,The Poxy Boggards,6m3xuQulmbDa1rKAAX74ke,0.583,0.0661,107.98899999999999,0.039,0.34700000000000003,0.0,4,0.853,7,202147,-8.091000000000001,0.8079999999999999,1
2004,410,2004,Penitentiary,Citizen Cope,568HD5hB0bFqG4AwyIFWR5,0.632,0.171,117.09700000000001,0.0289,0.539,0.0019199999999999998,4,0.8370000000000001,5,251200,-5.638,0.49200000000000005,0
2004,3321,2004,Don't Break My Heart Again,Pat Green,6QNv3VTtuIMO9T0wPbIjZz,0.873,0.77,107.01799999999999,0.0334,0.09,0.000174,4,0.575,7,288333,-2.591,0.359,1
2004,434,2004,Black Hearts Now Reign,Unearth,3db8XSoeXxssrgoaGW7IQo,0.902,0.0853,101.485,0.0739,0.00016299999999999998,0.00435,4,0.365,9,243027,-7.392,0.228,1
2004,416,2004,The Throne of Desire - variations,Lewis Furey,4ijbKdAD4hzTHwNObf3bCL,0.358,0.105,160.748,0.0591,0.16399999999999998,0.0,4,0.47,5,592547,-12.759,0.263,1
2004,3038,2004,Hang 'Em High,My Chemical Romance,262RJtiqytpugV1UvDicN9,0.946,0.231,127.03,0.0651,0.000181,0.0,3,0.42200000000000004,2,167533,-3.145,0.262,0
2004,3240,2004,The Other Improv - Demo,Nirvana,3kllD6wlnm16rIWV52j11T,0.595,0.413,165.72,0.0608,0.257,8.49e-05,4,0.354,6,382867,-4.8660000000000005,0.363,1
2004,2862,2004,Last Night On The Backporch,Bing Crosby,5Eb5jStxUMNtMFUYCPs62A,0.386,0.37200000000000005,159.078,0.0956,0.845,5.64e-06,3,0.568,5,169760,-8.182,0.853,0
2004,481,2004,You Are My All In All,The Praise Baby Collection,1XpFI5VxXxkCdjRXDrQCHS,0.156,0.111,125.87700000000001,0.0326,0.935,0.0,4,0.574,4,165533,-12.72,0.289,1
2004,3116,2004,"We Are One - From ""Simba's Pride""",Various Artists,0Qz6rnFScHPUAUfvNAVS5Y,0.46,0.126,79.972,0.0554,0.643,6.52e-06,4,0.58,7,225027,-15.460999999999999,0.762,1
2004,2889,2004,Unknown Soldier,The Casualties,23iUxIgf73ZNGPdywRpSse,0.992,0.084,99.035,0.0376,0.00109,0.0622,4,0.436,10,185893,-3.637,0.631,1
2004,3138,2004,Governator,Green Day,6XeV1xKt2kZSLkJaHalWWw,0.9790000000000001,0.0372,173.998,0.0658,0.0225,1.7e-05,4,0.563,4,151387,-2.175,0.8809999999999999,1
2004,424,2004,Antihero,God Forbid,3ICqndElTUoBYp0ZH3CSxT,0.9790000000000001,0.0563,146.845,0.127,1.5399999999999998e-05,6.67e-06,4,0.253,7,237507,-3.6180000000000003,0.258,0
2004,443,2004,Jesus Is On The Main Line,Aerosmith,02JD1VdHFSLuMlpam6cZy1,0.815,0.0836,68.10600000000001,0.0419,0.455,0.0,4,0.445,3,168667,-2.738,0.466,0
2004,463,2004,Taking a Chance on Love,Jane Monheit,1ahnyRMBhh9H9d8v8JIyYF,0.423,0.12,172.225,0.0924,0.785,0.0,4,0.532,10,197880,-6.742000000000001,0.664,0
2004,2923,2004,Fill It Up Again,Indigo Girls,2jCKPG3paU4euIgRw0Y1iD,0.746,0.125,140.879,0.0408,0.214,4.2e-05,4,0.6920000000000001,4,227267,-5.073,0.73,0
2004,468,2004,The Robbery - Javert's Intervention (Another Brawl),Les Misérables: International Cast,5VDatmsVv3vDazttCwDcr9,0.308,0.127,96.859,0.07400000000000001,0.853,0.0,4,0.469,0,273773,-13.792,0.192,1
2004,2946,2004,The Walk,Jimmy McCracklin,1Y7PR1ThUf9Q5rPOnNAeWK,0.517,0.11599999999999999,76.817,0.0515,0.528,2.73e-06,4,0.624,5,161893,-11.940999999999999,0.895,1
2004,3195,2004,I'm Gonna Cry Til' My Tears Run Dry,Irma Thomas,4FWhOVnLKZr3Bm9brbGniB,0.47700000000000004,0.598,126.675,0.0363,0.615,0.0,3,0.517,5,147427,-9.661,0.461,0
2004,3149,2004,What Christmas Means To Me,Stevie Wonder,0Cm9tD9xlYNCgW3UeHioq2,0.612,0.0802,82.226,0.0362,0.20199999999999999,0.0,4,0.524,0,147800,-8.052999999999999,0.768,1
2004,2886,2004,It's The Same Old Song,Four Tops,7d1ustAIlXG7ht5Q4IOv7s,0.6579999999999999,0.111,125.209,0.0299,0.133,0.0,4,0.71,2,166400,-9.038,0.977,0
2004,415,2004,The Throne of Desire,Lewis Furey,1cKTo1Z1JIcvCH2eNvewbx,0.401,0.349,120.848,0.0497,0.0721,1.18e-05,4,0.53,5,187107,-12.981,0.2,1
2004,3070,2004,Helpless Fool for Love,Annie,0OBgBujEb7G8hukFYKocIZ,0.672,0.109,101.493,0.0886,0.0133,0.24100000000000002,4,0.7859999999999999,2,239026,-7.098,0.5820000000000001,1
2004,414,2004,"Joyful, Joyful We Adore Thee",The Praise Baby Collection,6fEdtO6oUDMgOkgdeXkWsd,0.20800000000000002,0.165,131.957,0.033,0.9309999999999999,0.0,4,0.523,10,133373,-11.91,0.491,1
2004,2897,2004,Fire Maple Song - Remastered,Everclear,2KKxt6c0vni9MbpELvVLMh,0.961,0.205,167.4,0.079,0.0291,0.0,4,0.261,9,251640,-2.845,0.27699999999999997,1
2004,3122,2004,Our Misunderstanding,Fastball,2iUvNGLsRmxhfR2DgUq2ub,0.82,0.14400000000000002,115.93299999999999,0.0343,0.000365,0.0,4,0.63,10,200960,-4.926,0.8390000000000001,1
2004,3163,2004,Human Wheels,John Mellencamp,78HTumWImgZ8Ss5VqGfB1N,0.919,0.285,149.65,0.0359,0.00514,0.000417,4,0.565,6,334907,-4.699,0.915,0
2004,3006,2004,Angels With Dirty Faces,Sum 41,2TcAXfP2ryRaKe1dGJ2z1w,0.9490000000000001,0.14300000000000002,94.52799999999999,0.191,0.0371,0.0,4,0.47100000000000003,1,143293,-2.8760000000000003,0.318,0
2004,3000,2004,Please Come out Tonight,Phil Collins,57uU61CdGd332Xo2MRpKSI,0.243,0.111,179.642,0.0296,0.853,0.00022999999999999998,4,0.39,3,348440,-13.074000000000002,0.145,1
2004,421,2004,A Call to Awake (The Quest),Orphaned Land,5AToUOEUTJYOxlZqwasFj9,0.929,0.147,128.41899999999998,0.136,0.00198,0.0475,4,0.33799999999999997,7,370107,-4.995,0.262,0
2004,3137,2004,Ramble On Rose - Remastered LP Version,Grateful Dead,5OfbFE6viiYrJKuzvo69Is,0.531,0.0947,119.958,0.0452,0.725,0.0584,4,0.67,7,361600,-8.831,0.395,1
2004,3196,2004,I Can't Get Over You,Brooks & Dunn,1dRKK30xdrr7oQD8GxCavL,0.75,0.0634,98.206,0.0241,0.0228,0.00101,4,0.618,0,246560,-3.523,0.33799999999999997,1
2004,3219,2004,The World Is Full of Crashing Bores,Morrissey,1AOfYVoZetj2vdGakSnbSA,0.68,0.154,126.103,0.0264,0.231,0.0,4,0.608,10,231773,-5.175,0.542,1
2004,3325,2004,I Didn't Come Here (And I Ain't Leavin'),Willie Nelson,7972HYXN57y96GfEK3Ba95,0.853,0.3,147.10299999999998,0.0474,0.0732,0.0,4,0.601,9,189400,-6.319,0.785,1
2004,3279,2004,Breathe Me,Sia,2Bo0hh0yoQReC4reJav5DT,0.625,0.11199999999999999,120.064,0.0329,0.0429,0.775,4,0.542,0,272067,-7.3660000000000005,0.204,1
2004,419,2004,The Second Attack (Death of Gavroche),Les Misérables: International Cast,0OaSYlIhOc2a1BeeGmCttS,0.188,0.254,134.38299999999998,0.155,0.433,0.0,4,0.5579999999999999,2,121133,-14.027999999999999,0.233,0
2004,3212,2004,"Happy Birthday, Dear Friend Lisa",Jens Lekman,3LEkdJNQOodOJsApJLZ1BC,0.478,0.233,103.84200000000001,0.0302,0.247,3.39e-06,4,0.557,0,211453,-9.007,0.5720000000000001,1
2004,3161,2004,Sleeping to Dream - Eagles Ballroom Live Version,Jason Mraz,25dc7wKgV1HyHIKG3frcme,0.5,0.986,168.12900000000002,0.0355,0.701,0.0,4,0.263,2,253200,-8.759,0.195,1
2004,2959,2004,Drilling Holes,Marillion,29EhQ6CViYmUdnixVu1iDa,0.5670000000000001,0.28,139.678,0.0361,0.155,0.0016899999999999999,4,0.507,4,311667,-10.135,0.293,0
2004,3142,2004,If It's Wrong To Love You,Merle Haggard,7HImOcbU5R4LlAYSAHRPUh,0.309,0.10400000000000001,112.363,0.0308,0.446,0.0012699999999999999,4,0.7509999999999999,7,194107,-13.088,0.452,1
2004,3009,2004,I Am a Wicked Child,Radiohead,3STByesnbcQatiGHgwi1Tv,0.575,0.13699999999999998,203.65200000000002,0.0337,0.606,0.6990000000000001,4,0.41100000000000003,0,186333,-8.334,0.6920000000000001,1
2004,2912,2004,Famous Last Words Of A Fool - Edit,George Strait,3UVs3D9J81oBKTE1gCCSpb,0.28800000000000003,0.14,100.801,0.0279,0.78,0.000908,3,0.591,2,199960,-12.312000000000001,0.153,1
2004,3084,2004,Tell of Tales (Tell Me When You Need It Again),The Isley Brothers,0tfUxRmgKE6ijm1uKLG0ai,0.564,0.349,96.973,0.174,0.158,0.0,4,0.831,11,228893,-7.165,0.809,1
2004,3094,2004,They Never Came Home,Christy Moore,0QaiCl3KAfnIudQQJVbdP4,0.364,0.6970000000000001,180.179,0.147,0.523,0.0,3,0.5670000000000001,1,247747,-16.369,0.63,1
2004,439,2004,Breath Of The Black Muse,Zao,7jPneZzMVQECroLAxlzR5H,0.887,0.134,167.55,0.0776,0.0007769999999999999,0.0,4,0.33899999999999997,8,240173,-4.879,0.37200000000000005,1
2004,3190,2004,I Love the Rain the Most,Joe Purdy,0j9KNQ9pDEQejEm3wdgiAr,0.256,0.0675,139.904,0.0335,0.797,0.0012900000000000001,3,0.483,8,278693,-13.890999999999998,0.5820000000000001,1
2004,2869,2004,Palm of Your Hand,Cake,0ZrwHtvupIB8fi4DsPXVHU,0.52,0.109,96.99,0.0247,0.508,0.00011499999999999999,4,0.7170000000000001,7,177240,-8.443,0.747,1
2004,2975,2004,Romanticide,Nightwish,18x9j81yf63hB1lm13OdUt,0.893,0.0553,159.695,0.0978,0.000134,0.24600000000000002,4,0.252,10,298760,-4.577,0.389,1
2004,2996,2004,The Day Before You,Rascal Flatts,3WcmBT3Df6kSQuAJzzfGQv,0.6559999999999999,0.10800000000000001,75.035,0.0326,0.27899999999999997,2.95e-06,4,0.48200000000000004,2,245053,-6.245,0.418,1
2004,486,2004,Crank Heart,Xiu Xiu,0drXGTE1CV9yfdWDCfKR5d,0.777,0.0845,139.721,0.0474,0.0015199999999999999,0.8320000000000001,3,0.564,2,199267,-5.982,0.321,1
2004,2918,2004,Weary Blues,Madeleine Peyroux,1rTuWCfCMXFz9nVsEtHxFd,0.29600000000000004,0.0984,93.085,0.0334,0.943,0.0327,3,0.414,4,218667,-11.190999999999999,0.07,0
2004,3309,2004,That's What It's Made For,Usher,0D3HhtkWfHXuyU3sVm89hF,0.59,0.0911,131.904,0.113,0.147,0.0,4,0.7170000000000001,0,277840,-4.825,0.7829999999999999,0
2004,451,2004,Into You (feat. Fabolous),Tamia,0JC3ynTNoZaWjZHXzeapYy,0.531,0.17300000000000001,91.104,0.0327,0.21899999999999997,0.0,4,0.677,7,294093,-7.683,0.57,0
2004,2988,2004,Those Sweet Words,Norah Jones,2MKLbFPQ3QDXpQ0KnS06Kl,0.23399999999999999,0.134,103.152,0.0317,0.875,0.0006259999999999999,4,0.7979999999999999,2,202640,-10.699000000000002,0.40299999999999997,1
2004,2980,2004,Mrs. Butterworth - 1988 Rehearsal,Nirvana,250b3likQsHJGBsqmuo6cL,0.7859999999999999,0.541,86.15899999999999,0.0645,0.0033299999999999996,0.2,4,0.47,9,244000,-6.6129999999999995,0.629,0
2004,2887,2004,At the Foot of the Cross (Ashes to Beauty) - Live,Don Moen,1LAmiFzrV6Xss0LRU7g2mk,0.371,0.6990000000000001,75.044,0.03,0.634,4.42e-06,4,0.5660000000000001,7,314000,-12.343,0.376,1
2004,2994,2004,In the Satellite Rides a Star,Old 97's,3zcQJ9h6vh5qo4pnvMb8g9,0.218,0.29100000000000004,101.803,0.0268,0.606,0.0662,4,0.655,10,280933,-13.860999999999999,0.365,1
2004,3092,2004,That 70's Song - Live,Cheap Trick,7H0lD5db9HGhFljO68B2Ht,0.76,0.9470000000000001,140.789,0.0553,6.840000000000001e-05,0.242,4,0.255,2,180960,-11.889000000000001,0.282,1
2004,2870,2004,Better Not Tell Her - Remastered 2004/Single Version,Carly Simon,5p00bpcDaOrLri9C4BV36a,0.713,0.314,108.02,0.0291,0.28800000000000003,0.000373,4,0.758,2,289560,-8.423,0.868,1
2004,3188,2004,Rendezvous At Sunset - Remastered,Stan Kenton & His Orchestra,1fwnes854dmNrAuA58rH11,0.321,0.0825,94.54700000000001,0.0307,0.8290000000000001,0.086,3,0.379,1,257133,-10.870999999999999,0.0678,1
2004,430,2004,Live Every Moment,REO Speedwagon,3ZZnvxAiNumTbQn5Oudoxd,0.9159999999999999,0.265,156.656,0.0285,0.0268,0.00044100000000000004,4,0.524,9,301773,-6.56,0.963,1
2004,3300,2004,Miracle Drug,U2,6gMVZCELPB4uV708g7vVLW,0.701,0.122,124.471,0.0587,0.00586,0.00011399999999999999,4,0.331,11,239040,-5.591,0.17600000000000002,0
2004,2904,2004,Carry On My Wayward Son - Anchorman Medley,Various Artists,3Vkx26AyBEuZEWEmey30sw,0.72,0.27899999999999997,126.67,0.0398,0.00448,2.3800000000000003e-05,4,0.496,7,344507,-6.382999999999999,0.764,1
