spotify_id,year,title,artist,peak_pos,popularity,energy,liveness,tempo,speechiness,acousticness,instrumentalness,time_signature,danceability,key,duration_ms,loudness,valence,mode
6rjnRocdCULjLF61x2NR5e,2010,Don't Stop Believin',glee cast,4,1,0.604,0.103,123.857,0.0337,0.038,0,4,0.473,7,232000,-4.034,0.271,1
6rkAY9rk1NTFB94QxG3LJR,2011,You And I,lady gaga,6,1,0.716,0.0931,127.066,0.0558,0.0933,0,4,0.5,2,307347,-5.194,0.52,1
6rKEs1WbHJIi88UpHRhFLD,2016,Messin' Around,pitbull,64,1,0.807,0.0338,158.002,0.0454,0.0157,0,4,0.576,2,223265,-4.602,0.765,1
6RKkHI2fkmgZq7uQPPav8f,2018,Gang Gang,Migos,73,1,0.601,0.112,180.046,0.144,0.272,0,4,0.635,2,181319,-9.837,0.515,1
6rknN7zsDQTEpwAn1tIblS,2011,Make A Movie,twista,71,1,0.73,0.152,120.052,0.0477,0.00765,6.23E-06,4,0.805,1,197513,-8.423,0.242,0
6RKrORavcsGPPrkRzkU14H,2008,All I Ever Wanted,chuck wicks,86,1,0.773,0.0829,94.053,0.0281,0.0268,0,4,0.538,11,207333,-4.659,0.611,1
6rlGfEWtJVmJ4NlEXbhhxH,2011,Gone Too Long,Jadakiss,0,0,0.498,0.351,83.301,0.403,0.66,0,4,0.519,7,248707,-9.372,0.62,1
6RlliUfY8hTxnaK85e6D5Z,2010,Better Than A Hallelujah,Amy Grant,0,0,0.488,0.106,75,0.0265,0.473,5.34E-05,4,0.616,7,222397,-7.513,0.501,1
6rlnljojqC42vtUeixpFAg,2006,Heaven Help Us,My Chemical Romance,0,0,0.974,0.0698,194.287,0.141,0.000234,1.1E-06,4,0.263,0,175947,-3.412,0.255,1
6RmlLT3nJpJhWf3zkO1ums,2008,I Don't Wanna Be In Love (Dance Floor Anthem),good charlotte,25,1,0.884,0.187,124.968,0.0428,0.0226,0,4,0.64,6,244000,-2.609,0.573,1
6RnEe2AkQIicLcRvwuGUmI,2009,Moonlighting (Theme) - 2009 Remaster,Al Jarreau,0,0,0.828,0.316,101.408,0.0303,0.223,1.86E-05,4,0.666,1,183973,-5.276,0.613,1
6RnkFd8Fqqgk1Uni8RgqCQ,2018,Like I Do,David Guetta,0,0,0.9,0.37,127.978,0.0377,0.00664,0.0145,4,0.635,0,202500,-3.719,0.15,0
6rnniL6ADm5t5zzUU2JYgU,2014,China in Her Eyes - Remastered,Modern Talking,0,0,0.971,0.212,129.978,0.0631,0.00756,0.00882,4,0.593,6,225440,-5.017,0.894,0
6rNVsbeUUuUrKzJYAxBb8s,2016,Hoochie Woman,Tony Joe White,0,0,0.547,0.0809,130.118,0.0275,0.386,0.65,4,0.663,4,241613,-12.411,0.607,1
6rorH8bDwn1lrHTW48bXiN,2013,Who Booty,jonn hart,66,1,0.52,0.421,96.986,0.036,0.0327,0,4,0.712,4,190533,-6.549,0.258,0
6rPAgbTrW4MToCUPpjYVlw,2002,Say It Again - Original Mix,Various Artists,0,0,0.945,0.0301,170.997,0.104,0.000622,0.595,4,0.527,11,433371,-6.001,0.271,0
6RpiAj9Ofv0Uqp6n2OuRoh,2008,In the Ayer (feat. will.I.am),Flo Rida,0,0,0.746,0.26,125.992,0.0579,0.00456,0,4,0.83,5,220507,-6.286,0.646,0
6rPO02ozF3bM7NnOV4h6s2,2017,Despacito - Remix,Luis Fonsi & Daddy Yankee Featuring Justin Bieber,1,1,0.816,0.0967,178.086,0.167,0.228,0,4,0.653,2,228827,-4.353,0.816,1
6rQcK4xOzePDdrTg7Yv6d6,2001,What It Feels Like For A Girl,madonna,23,1,0.627,0.154,104.988,0.0478,0.201,0.00161,4,0.67,8,283893,-9.497,0.582,1
6RqCz2wmpHhsatERKVfGm7,2005,Freedom,Kenny Chesney,0,0,0.571,0.109,131.98,0.0383,0.128,5.98E-05,4,0.548,2,281867,-8.418,0.397,1
6rqxivjFHp8K0yMiefG56g,2016,Stay A Little Longer,brothers osborne,46,1,0.882,0.146,97.006,0.0294,0.0408,0.241,4,0.553,6,335267,-5.515,0.529,1
6rr0UIhIAdsjNYYflnxI5X,2002,Isang Lahi,Regine Velasquez,0,0,0.323,0.11,71.035,0.0337,0.896,0.00126,4,0.336,10,241667,-15.285,0.427,1
6RREjk8pS0CXaudfuORNEo,2015,Wasted Love,matt mcandrew,14,1,0.934,0.126,128.034,0.106,0.445,0.0843,4,0.541,10,210653,-3.82,0.231,1
6RSNKGdv3nDTHqgw4bdzyF,2018,Yours,Russell Dickerson,49,1,0.722,0.0861,134.058,0.034,0.119,0,4,0.555,11,216960,-6.005,0.559,1
6RtPijgfPKROxEzTHNRiDp,2015,Rude,magic!,1,1,0.756,0.305,144.032,0.0389,0.0423,0,4,0.774,1,224840,-4.995,0.931,1
6Rtug7pmJtXarD0fTtRlt0,2018,1am,Meek Mill,0,0,0.65,0.111,100.298,0.0981,0.0038,0,4,0.901,2,163955,-4.137,0.295,1
6rUcS9i07F6okIe8wujs5J,2010,Lemonade,gucci mane,53,1,0.658,0.307,142.057,0.0853,0.643,3.43E-06,4,0.741,7,246013,-7.758,0.746,1
6rUp7v3l8yC4TKxAAR5Bmx,2004,(I Hate) Everything About You,three days grace,55,1,0.83,0.139,89.342,0.0421,0.00461,0,4,0.498,6,231480,-5.157,0.453,0
6rvKqjSuVP02HzGiV4G4iq,2013,All The Way Home,tamar braxton,96,1,0.663,0.0805,107.99,0.0378,0.0807,2.59E-06,4,0.652,2,262227,-5.318,0.254,0
6rVyWzFjiw5J2irSwF6Fud,2014,When Daddy Says I'm Beautiful,Annie Moses Band,0,0,0.365,0.11,135.322,0.0312,0.766,0,4,0.348,9,309227,-10.401,0.365,1
6Rw1HYwfvcPOSEVjzwvM4U,2007,Everyday America,sugarland,68,1,0.85,0.0753,101.003,0.0464,0.336,4.69E-06,4,0.64,7,232133,-2.422,0.73,1
6RW44OOb71cET0hygOr8jo,2003,He Mele Inoa O Kalakaua,Mark Keali'i Ho'omalu,0,0,0.233,0.0814,122.126,0.53,0.805,2.4E-06,4,0.916,0,118787,-12.578,0.571,0
6rwSLcr0pYzGxY9nz2a91b,2017,Bluebirds Over the Mountain,Robert Plant,0,0,0.903,0.107,160.041,0.0705,0.0106,0.406,4,0.467,9,298987,-6.461,0.37,1
6RX5iL93VZ5fKmyvNXvF1r,2007,Irreplaceable,beyonce,1,1,0.694,0.167,175.868,0.382,0.0293,5.46E-06,4,0.447,7,227853,-4.637,0.509,0
6rx6Qr5BCVB4MaIvSYSsh1,2009,Mr. Highway's Thinking About the End,A Day To Remember,0,0,0.916,0.293,150.093,0.092,0.000136,1.73E-05,4,0.301,10,255827,-6.218,0.45,0
6rXcizzkBRUeExD57bALen,2014,Bo$$,fifth harmony,43,1,0.873,0.0509,102.998,0.131,0.00658,0,4,0.808,6,171121,-5.217,0.736,0
6ry1WIweLN1nlQTNIYZ0JB,2002,Forgive,rebecca lynn howard,71,1,0.479,0.1,134.303,0.0296,0.0364,0,4,0.617,7,238560,-5.635,0.191,1
6rYRz7neA2z9iigKSY1tBp,2003,Zoloft,Ween,0,0,0.634,0.0878,120.093,0.0319,0.00629,0.684,4,0.657,0,231973,-8.662,0.95,1
6RYynPLHZLnpwjejfGWpQl,2003,Signs Of Love Makin',tyrese,57,1,0.363,0.305,137.365,0.0857,0.215,3.08E-06,4,0.687,8,245893,-10.144,0.519,1
6ryZtvZZHX4HCXqTeJpQMi,2003,I Like Drugs,Brother Eye,0,0,0.764,0.0991,128.869,0.0543,0.000997,0.000388,4,0.491,11,195827,-7.026,0.385,0
6RzpuVp06z70xIGG9etyUs,2006,Control Myself,LL Cool J,0,0,0.878,0.215,120.047,0.285,0.00806,7.58E-06,4,0.814,0,233973,-6.562,0.456,1
6rZsGpXDr0WsUSFitx3v8N,2009,There Goes My Baby,charlie wilson,98,1,0.827,0.382,81.019,0.0541,0.0846,0,4,0.596,5,207627,-4.455,0.662,1
6rZVy6FIG7lSJQMFXHo12z,2016,New Romantics,taylor swift,46,1,0.891,0.0656,121.946,0.0785,0.00559,0.000144,4,0.637,5,230467,-5.809,0.607,1
6s0VW5jUPcDTmqef9hZCKg,2014,Let It Go,demi lovato,38,1,0.663,0.26,139.992,0.0367,0.0148,0,4,0.499,7,226867,-5.59,0.228,1
6s2BE2wZPdKCTQJEUbUqxQ,2008,We're Looking For A Lot Of Love,Hot Chip,0,0,0.413,0.082,89.141,0.0424,0.0832,0.00062,5,0.348,5,283996,-8.479,0.162,0
6s4E1Wsbq5X9eHWprIQXIB,2018,Sanctuary,Welshly Arms,0,0,0.718,0.0758,76.996,0.0363,0.00474,0,4,0.53,0,227547,-6.481,0.354,1
6S6542IYfirXzVGwq07Kh8,2003,Lovin' All Night,patty loveless,81,1,0.836,0.128,171.989,0.0548,0.195,2.96E-06,4,0.52,4,217040,-6.544,0.681,0
6s7sq2Quh4TxHRfdk6eFxk,2012,Stars,grace potter,95,1,0.483,0.0741,140.173,0.0276,0.195,0.0011,4,0.432,0,215933,-6.696,0.156,1
6S9G7J3EB1ZY0rrZPwsBg5,2008,Breathe,taylor swift,87,1,0.483,0.123,147.988,0.0281,0.451,0,4,0.502,1,263987,-7.203,0.145,1
6s9ICeczYOfbHHIaSMq9jd,2013,Get Your Shine On,florida georgia line,27,1,0.93,0.406,96.993,0.0372,0.00265,2.64E-06,4,0.508,0,222013,-4.518,0.607,1
6SB1mqSlZVu7cJrZqX6ASW,2002,Riding With Private Malone,david ball,36,1,0.527,0.0978,93.93,0.0515,0.405,0,4,0.648,4,275053,-8.862,0.515,1
6sbp4i2FtlsQSVMepZPG9c,2002,Jerk It Out,Caesars,0,0,0.981,0.386,134.007,0.06,0.0171,1.07E-05,4,0.58,8,195667,-2.603,0.861,0
6sBrsM5A2PWMPk2BusPTtV,2016,All Eyez,the game,79,1,0.654,0.0964,102.013,0.179,0.0568,0,4,0.492,0,215297,-6.694,0.361,1
6sbXGUn9V9ZaLwLdOfpKRE,2000,Larger Than Life,backstreet boys,25,1,0.973,0.617,108.037,0.037,0.11,1.74E-05,4,0.661,0,232827,-2.994,0.75,0
6ScJMrlpiLfZUGtWp4QIVt,2008,A Milli,lil wayne,6,1,0.684,0.177,151.748,0.278,0.0527,0.000895,4,0.679,6,221840,-8.559,0.755,1
6sClMetT01qyd7o204mJj2,2016,Serpent Ride,Their Dogs Were Astronauts,0,0,0.839,0.157,119.978,0.0517,0.015,0.881,4,0.63,4,334778,-5.672,0.33,1
6ScrVCHKcvIc0D9WprKSvl,2008,God Must Be Busy,brooks,78,1,0.471,0.317,78.338,0.0323,0.103,6.99E-05,4,0.52,9,233360,-7.688,0.27,1
6SCw7Vcnp05EpXJ3dJWnBC,2006,Entourage,omarion,78,1,0.745,0.101,106.495,0.037,0.0417,0,4,0.824,5,235453,-3.421,0.94,0
6sdkKvEQxrgRMqCkgZUbfx,2010,Alice,avril lavigne,71,1,0.771,0.168,119.002,0.0723,0.0554,0.000862,4,0.525,0,214160,-5.2,0.151,1
6sDlDyjqLnvcvAYazJdkBW,2006,About Us,brooke hogan,33,1,0.803,0.302,83.338,0.265,0.212,0,4,0.803,9,203347,-3.894,0.698,1
6sePPH7boWyJDI8spzwfBJ,2010,Your Love Is My Drug,ke$ha,4,1,0.607,0.0986,120.044,0.0897,0.0049,0,4,0.829,1,187067,-3.876,0.766,1
6Shjm9OqnFAyWDpmVzjP7w,2005,Oklahoma Hills,Hank Thompson,0,0,0.409,0.0913,105.939,0.0552,0.634,0.0262,4,0.792,2,146773,-15.178,0.908,1
6shQUMl28RAJYVYYT8HL4f,2003,She Only Smokes When She Drinks,joe nichols,72,1,0.457,0.114,77.976,0.029,0.0805,0.000147,4,0.639,4,202040,-7.749,0.199,1
6shRGWCtBUOPFLFTTqXZIC,2006,Upside Down,jack johnson,38,1,0.648,0.138,102.399,0.0522,0.248,0.000156,4,0.786,6,208653,-8.317,0.652,0
6SjCa7LhEpPNiCxe3bLln4,2013,Made In The USA,demi lovato,80,1,0.86,0.319,174.916,0.049,0.00157,0,4,0.496,8,196093,-3.846,0.599,1
6SLUwdeias7fn6qVq6LcgP,2013,Rest Of My Life,ludacris,72,1,0.887,0.176,128.034,0.0425,0.0137,2.1E-06,4,0.541,2,232027,-3.844,0.268,1
6Sm2YzLtL8FcyTMONOkiFw,2015,Feeling Myself,nicki minaj,39,1,0.699,0.399,139.83,0.184,0.425,0.0109,4,0.69,2,237840,-5.612,0.465,1
6Smg6ABk0ThkrVmmf0bkCl,2003,In His Touch,Céline Dion,0,0,0.476,0.134,110.013,0.0263,0.167,0.00103,4,0.585,5,234427,-4.584,0.216,0
6SmGyi0kmcIkc1BPuzwLuA,2013,Sleep Like a Baby,Baby Lullaby,0,0,0.0569,0.0867,122.643,0.0373,0.961,0.472,3,0.289,1,268657,-24.895,0.0374,1
6SmPPtaMnfxgz5duA6t9Cu,2007,Throw Some D's,rich boy,6,1,0.863,0.0758,160.894,0.489,0.0408,0,4,0.698,11,263920,-5.292,0.414,1
6SnjVsurTr4tT5Vh5ez1Kd,2007,Bleed Well,HIM,0,0,0.913,0.693,137.92,0.0618,0.000716,0.325,4,0.411,4,264787,-4.202,0.429,0
6snTyt6Vld2R0SbKl5fZIY,2011,Roman In Moscow,nicki minaj,64,1,0.9,0.214,90.049,0.0957,0.0656,0,4,0.583,1,157547,-3.092,0.198,0
6snv0ufDA7Mdy0bn2Z4a5W,2010,I Burn For You,Sting,0,0,0.368,0.0715,136.001,0.0316,0.144,0.0167,3,0.533,2,243653,-15.349,0.339,1
6SOBCABlykuNrO04rmXpLs,2018,TATI,6ix9ine Featuring DJ SPINKING,46,1,0.767,0.102,91.981,0.258,0.00214,0,4,0.779,11,154565,-5.462,0.523,0
6SoUUr6i1X0GReHinApeKI,2010,Iridescent,Linkin Park,0,0,0.727,0.107,120.066,0.0358,0.198,0.00204,4,0.484,0,296560,-6.107,0.216,1
6SPD3JwwRejBhCDiQAQ4he,2006,Run It!,chris brown,1,1,0.482,0.387,100.957,0.102,0.0246,0,4,0.85,1,229867,-6.684,0.217,0
6SpiFBcx6AnV3hJIAH6dLy,2001,Cuttooth,Radiohead,0,0,0.866,0.0864,141.569,0.0507,0.0259,0.467,4,0.337,6,323560,-8.07,0.413,0
6SpLc7EXZIPpy0sVko0aoU,2008,Misery Business,paramore,26,1,0.906,0.113,172.977,0.0735,0.00272,9.26E-06,4,0.517,1,211520,-3.677,0.731,1
6sQ9uavQfCjoyjjz8Kx4O3,2008,Funkytown,alvin and the chipmunks,86,1,0.749,0.0895,123.028,0.0635,0.000926,0.918,4,0.808,0,211880,-6.986,0.283,1
6sr8tKaVkaBZdwtG1eekmJ,2009,Katherine Wheel,HIM,0,0,0.946,0.331,138.012,0.0493,0.00271,8.17E-06,4,0.499,7,206227,-3.716,0.59,0
6SrkXep4oteRqcOoIKiA3H,2011,Losing My Religion,dia frampton,54,1,0.683,0.165,129.856,0.031,0.181,0,4,0.618,3,212240,-5.41,0.466,0
6sSDEFMeyf16WRDLRCXwTc,2009,Absolute,the fray,70,1,0.836,0.293,140.515,0.0371,0.0316,0,4,0.413,3,227080,-5.593,0.503,1
6sSGjLGJIt9HnnwMImaSNu,2011,Turning Tables,glee cast,66,1,0.428,0.193,77.907,0.0291,0.832,4.15E-05,4,0.398,3,246853,-5.667,0.247,1
6sSJMwvxWRXkEcRv1WW1Gx,2003,The Anthem,good charlotte,43,1,0.947,0.202,88.884,0.104,0.00664,0,4,0.563,1,174000,-3.12,0.871,1
6sTC4uXDoK2GREmsxqqgyD,2013,Building Heartaches,Willie Nelson,0,0,0.286,0.0843,142.561,0.0407,0.911,0.392,4,0.73,6,126253,-17.278,0.876,0
6sTeayapWqZzXTtsgMnC3C,2016,Fall Back in Your Arms,Guytano,0,0,0.674,0.2,143.991,0.0315,0.135,0,4,0.435,10,259929,-5.537,0.33,0
6STHWwMa2vbr1nKArQH7hd,2002,Anything but Ordinary,Avril Lavigne,0,0,0.671,0.0856,123.004,0.0372,0.0374,0,4,0.652,9,251493,-5.553,0.635,0
6stxKQ2M28z3YYHxVnyTVv,2009,Go Hard,dj khaled,69,1,0.883,0.488,130.005,0.0497,0.00866,0,4,0.64,5,272093,-4.011,0.379,0
6Su4jst3IXkvneQb4OUiLE,2006,Hanging On,cheyenne kimball,53,1,0.934,0.318,118.773,0.0372,0.0105,7.26E-05,4,0.573,5,249160,-3.377,0.544,1
6suDwyuHm9aTkEGEd5FSNf,2001,"Bella Notte - From ""Lady and the Tramp"" / Soundtrack Version",Various Artists,0,0,0.275,0.0975,71.53,0.032,0.988,0.0361,5,0.268,5,160693,-13.938,0.284,1
6suS6CQCEhBJQpa4pHTtOc,2003,Learning How To Love You,Leon Ware,0,0,0.735,0.102,86.595,0.0587,0.592,0.105,4,0.583,1,205360,-8.849,0.874,0
6SUxrwVN19Kmd9JfIbjJUj,2017,These Heaux,bhad bhabie,77,1,0.577,0.138,119.986,0.16,0.215,0,4,0.852,6,140008,-6.347,0.448,0
6SwRhMLwNqEi6alNPVG00n,2017,Loyalty.,kendrick lamar,14,1,0.541,0.167,110.803,0.055,0.0224,0,4,0.681,9,227360,-8.926,0.413,0
6SXklH0QcLPSWKDs1bpcyb,2012,Cost of Love,Kartell,0,0,0.422,0.0658,97.201,0.0853,0.123,0.815,4,0.839,2,286595,-9.97,0.52,0
6SY6HAqVZkiecq9YUtcKeU,2010,A Slow Drag With Josephine,Elvis Costello,0,0,0.148,0.0886,103.198,0.0648,0.91,0,4,0.748,4,162787,-15.065,0.48,1
6SYhVQEupR2O9AniSbgwFP,2001,As Long As He Needs Me,Robin Spielberg,0,0,0.0924,0.127,87.54,0.0398,0.984,0.874,4,0.431,0,220080,-16.927,0.165,1
6SZBK8Z2Tdv7vgO3ZJnHTN,2005,Inside Your Heaven,bo bice,2,1,0.606,0.0879,134.955,0.0274,0.347,1.33E-06,4,0.513,1,252760,-5.866,0.201,1
6sZv0ECT8cEW3oZtoCuVg4,2011,Lights Please,J. Cole,0,0,0.563,0.125,83.009,0.269,0.0293,0,4,0.813,7,208160,-7.083,0.761,1
6szVwCHjicg6tQktCvFwmZ,2003,For the Beauty of the Earth,Mormon Tabernacle Choir,0,0,0.222,0.287,90.408,0.0387,0.97,0.883,4,0.102,11,211027,-18.013,0.152,1
6t23nlMGex9czSpgq3jR9o,2002,Promising Grey Day,Vonda Shepard,0,0,0.142,0.107,141.6,0.0345,0.982,0.000171,3,0.398,2,172800,-13.54,0.352,1
6t2ubAB4iSYOuIpRAOGd4t,2017,Cake,flo rida,73,1,0.854,0.179,105.078,0.0523,0.0729,1.63E-06,4,0.786,2,157165,-4.247,0.687,1
6T3djXSBHgRAV8E6ZLReEl,2018,Sick Convictions,jherz,0,0,0.462,0.847,73.424,0.814,0.422,1.45E-06,3,0.475,4,105609,-14.925,0.607,0
6t3W3QtsnGrK4BVFEGxr5r,2007,Top Back,t.i.,29,1,0.678,0.381,160.074,0.3,0.0103,0,4,0.597,2,282413,-5.743,0.659,1
6T506SFlFUVVNvnmCiVZR0,2016,Dangerous Woman,ariana grande,8,1,0.618,0.355,134.022,0.0455,0.0537,0,3,0.662,7,235947,-5.26,0.261,1
6T5C1e56lt5bpLPGFszX0l,2010,To Sir With Love,glee cast,75,1,0.524,0.176,199.459,0.0286,0.225,0,4,0.29,4,161560,-6.667,0.433,1
6t5Kk1gcaFoq7uHJpruvD0,2000,Up Against the Wall,David Peel and The Lower East Side,0,0,0.619,0.694,140.802,0.105,0.633,0,4,0.691,9,104667,-11.59,0.802,1
6T5Ubext40hoREALmtmhFW,2006,Million Miles of Water,Red Hot Chili Peppers,0,0,0.862,0.104,92.768,0.026,0.0527,0,3,0.537,7,244707,-3.043,0.604,1
6T689Jvh5KrSXyaPtUWZtQ,2011,Criminal,britney spears,55,1,0.734,0.183,107.987,0.0298,0.0485,0,4,0.696,7,225080,-5.294,0.711,1
6t6oULCRS6hnI7rm0h5gwl,2012,Some Nights,fun.,3,1,0.738,0.0927,107.938,0.0506,0.0178,6.75E-05,4,0.672,0,277040,-7.045,0.392,1
6t87wHYpHlTwOctOS6GKXa,2007,G.I.N.A.S.F.S.,Fall Out Boy,0,0,0.959,0.141,178.009,0.079,0.00166,6.26E-06,4,0.378,2,195093,-2.976,0.731,1
6t8JpJtI0PgVRSuMDGWZlH,2000,None Of Ur Friends Business,ginuwine,48,1,0.414,0.627,99.234,0.197,0.243,0,4,0.83,9,365800,-11.136,0.556,0
6T92YHORqB2Dpg3KmDFJlr,2011,The Sweetest Song,Tessah Dunn,0,0,0.564,0.154,76.667,0.0287,0.532,1.54E-05,4,0.362,7,350250,-5.528,0.601,1
6tADF9Bl70yFz5DXUIcyW8,2010,Vacant Mouth,Underoath,0,0,0.956,0.324,160.174,0.117,4.96E-06,0.118,4,0.308,7,233160,-5.375,0.31,1
6tarvNiKnEjYMj1VZhlDqR,2018,66,Lil Yachty Featuring Trippie Redd,73,1,0.723,0.213,148.057,0.27,0.0455,0.000179,4,0.667,5,153475,-4.31,0.251,0
6tCckz3E2xXWrGju9TQo3w,2005,I'll Sure Come A Long Way Down,Miss Leslie,0,0,0.424,0.111,134.773,0.0282,0.596,2.31E-05,4,0.71,4,168187,-6.819,0.702,1
6TCfmi6rb2T5KBG3ctEjYE,2015,Bang Bang,"jessie j, ariana grande",3,1,0.784,0.373,150.153,0.0974,0.264,0,4,0.706,0,199387,-3.405,0.728,0
6TclVCUxDQm9s3Bey6Ao8H,2005,Almost,bowling for soup,46,1,0.882,0.186,139.966,0.0394,0.000784,0,4,0.546,11,206160,-4.019,0.64,1
6te2t5ELzs9jLA6OTE5PIR,2010,No Sweeter Name,Kari Jobe,0,0,0.441,0.119,165.656,0.0333,0.687,0,3,0.354,7,258120,-5.563,0.289,1
6tE3E4ZU9X1EsIsap2Cj4I,2018,He's Got to Be Someone,Martin Avila,0,0,0.143,0.131,148.501,0.0376,0.967,0.875,4,0.468,10,187093,-17.25,0.0848,1
6teTqEZvH5n1Iqoewo2eg9,2007,Every Little Bit Counts,James McMurtry,0,0,0.684,0.123,168.476,0.0308,0.0463,0.00927,4,0.357,7,345120,-6.22,0.455,1
6tiXutaDia2PS7TMNlueVZ,2011,Girl in Saskatoon,Johnny Cash,0,0,0.363,0.181,91.788,0.0519,0.882,0,4,0.606,4,132307,-13.399,0.834,1
6tKW2g2So84pCTZXE0Furx,2012,One Thing,one direction,39,1,0.721,0.0525,126.988,0.0282,0.00224,0,4,0.711,2,197187,-3.79,0.675,1
6tlLpN7OSjeoY6nYfN5uC4,2008,Funny How It Goes,Squeeze,0,0,0.604,0.374,127.404,0.0373,0.251,0.00032,4,0.685,0,230707,-10.118,0.76,1
6TlRNJaezOdzdECnQeRuMM,2008,Bed,j. holiday,5,1,0.606,0.058,127.901,0.0504,0.17,0,4,0.684,5,275107,-7.268,0.723,0
6tMu2dV43nNw0OWEHcwM34,2007,Mindbender,Zircon,0,0,0.92,0.0714,125,0.0348,0.000997,0.914,4,0.607,2,267253,-6.402,0.146,1
6tN0t7Y1bFI1ZU98Ou8Z3i,2008,Shut Up And Let Me Go,the ting tings,55,1,0.927,0.054,107.993,0.0581,0.0109,0.00268,4,0.852,7,171227,-4.497,0.887,1
6toBkNzxa4oCYTipbAaaJ3,2011,Start of Something Good,Daughtry,0,0,0.68,0.224,157.867,0.0374,0.0102,0,4,0.424,8,264853,-4.311,0.415,1
6tp0eVhr6SI7FWPJasG86O,2010,There Goes My Baby,usher,25,1,0.52,0.13,77.468,0.0892,0.175,0,4,0.626,9,281293,-8.077,0.257,0
6tPiCU4LFsXUQPRIykOAnl,2000,Son Of Sam,Elliott Smith,0,0,0.775,0.314,95.93,0.026,0.0102,0.000629,4,0.517,7,184333,-6.265,0.309,1
6TQANhh0iV17xMeExcH6qj,2008,Dey Know,shawty lo,31,1,0.714,0.766,110.017,0.399,0.0895,0,3,0.428,8,198093,-5.574,0.678,1
6TqoydI7ZJdRkwBgPYy7eb,2018,Little Poor Me,Layto,0,0,0.787,0.431,139.958,0.0308,0.000541,0,4,0.676,1,198857,-7.453,0.499,1
6TQzLEc2mFHyZ4eYXu50ma,2017,Using Again,Benjamin Tod,0,0,0.107,0.119,105.558,0.0437,0.585,0,4,0.62,7,163627,-11.386,0.412,1
6TRlfPQEgJXPUnApu90M2A,2009,She'd Be California,Rascal Flatts,0,0,0.831,0.107,126.225,0.0569,0.119,0,4,0.575,2,257750,-5.153,0.511,1
6TrLJzbFF1ynWWBipAlf0g,2006,Sorry,madonna,58,1,0.852,0.125,132.983,0.0325,0.00101,0.151,4,0.6,0,238747,-7.511,0.43,0
6TRp2628QKH3kY6KrCnjqp,2007,You Are The Music In Me,zac efron/vanessa anne hudgens,31,1,0.759,0.0977,203.628,0.0711,0.463,0,4,0.351,5,207867,-4.364,0.581,1
6TrpUV8M10Fz2zBD0SYKC4,2011,The Curse of Being Young,Hunx & His Punx,0,0,0.834,0.351,77.104,0.0652,0.183,0.161,4,0.353,9,171240,-5.743,0.3,1
6ttg1sxtU12beFZkjoc6j5,2006,Gold Lion,yeah yeah yeahs,88,1,0.846,0.0871,158.74,0.07,0.0216,2.16E-05,4,0.518,9,187133,-3.313,0.278,1
6TtN9cU9bK6TJX0DBSu6pd,2002,Mister Cellophane,Various Artists,0,0,0.164,0.287,85.156,0.0963,0.581,0,4,0.452,4,237707,-13.214,0.355,1
6TVAJDEnxpKcDLDtbI8YoX,2001,Panheads Forever - Live,David Allan Coe,0,0,0.183,0.57,72.294,0.0959,0.911,7.33E-05,3,0.464,10,231413,-16.456,0.331,1
6TVB8slI6RZIe9E6MafPHx,2013,4 Carats,Kelly Clarkson,0,0,0.86,0.109,150.003,0.056,0.0717,0,4,0.632,1,208413,-6.574,0.701,1
6TVhP2a7ESba4pR5ePflRw,2008,The Anthem,pitbull,36,1,0.782,0.267,123.975,0.247,0.00446,4.8E-06,4,0.791,10,245000,-4.012,0.897,0
6tVJcMKQBHlLp1RcmwJquI,2017,Can't You See Im Breaking Down,Brent Look,0,0,0.85,0.321,109.962,0.0307,0.000201,0.00322,4,0.5,7,207811,-4.76,0.778,0
6tVRUc0W8vRK51a2BnGstJ,2016,Jugg,fetty wap,86,1,0.721,0.222,148.064,0.049,0.0324,0,4,0.635,10,200253,-4.811,0.499,0
6tvyIx0xfPcA4oXQF1x4DE,2002,Luetin,Underworld,0,0,0.81,0.0865,117.987,0.0672,0.0274,0.903,4,0.703,10,420893,-9.164,0.83,0
6TwfdLbaxTKzQi3AgsZNzx,2013,Daylight,maroon 5,7,1,0.651,0.218,119.991,0.0271,0.00344,0,4,0.658,2,225307,-5.482,0.389,1
6TwhBJgvrPrdNe57lYVV55,2015,Kiss You In The Morning,michael ray,55,1,0.909,0.317,152.13,0.0423,0.00769,0,4,0.557,11,181400,-3.405,0.857,1
6twjbQiAbWOMUt4S8RoDbk,2018,Extraordinary Magic,Ben Rector,0,0,0.0803,0.14,80.206,0.0423,0.829,0,4,0.481,11,173040,-14.803,0.491,1
6twW4ma6w0mOeejejPK0nY,2013,Diana,one direction,11,1,0.868,0.137,171.96,0.0614,0.0604,0,4,0.549,2,184667,-4.319,0.755,1
6txliljgLvTFz00WUtPUzM,2004,157 Riverside Avenue - Live,REO Speedwagon,0,0,0.888,0.933,95.752,0.0629,0.0848,0.00255,4,0.331,7,456093,-7.664,0.579,1
6tYDCQHRZUMH6kqlxrYeGn,2012,Tattoos On This Town,jason aldean,38,1,0.776,0.0986,81.101,0.0369,0.018,3.75E-05,4,0.511,7,202467,-4.371,0.447,1
6Tydun5H6T2F3ZpE6aMWk6,2002,Take You Home With Me a.k.a. Body,r. kelly,81,1,0.439,0.115,94.043,0.146,0.00492,0,4,0.878,10,184080,-13.791,0.735,0
